"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","QGDP","VOLIDX","IDX","Q","2012-Q2",91.173088,
"KOR","QGDP","VOLIDX","IDX","Q","2012-Q3",91.567679,
"KOR","QGDP","VOLIDX","IDX","Q","2012-Q4",92.029628,
"KOR","QGDP","VOLIDX","IDX","Q","2013-Q1",92.841077,
"KOR","QGDP","VOLIDX","IDX","Q","2013-Q2",93.933295,
"KOR","QGDP","VOLIDX","IDX","Q","2013-Q3",94.73881,
"KOR","QGDP","VOLIDX","IDX","Q","2013-Q4",95.484278,
"KOR","QGDP","VOLIDX","IDX","Q","2014-Q1",96.39464,
"KOR","QGDP","VOLIDX","IDX","Q","2014-Q2",97.214172,
"KOR","QGDP","VOLIDX","IDX","Q","2014-Q3",97.512841,
"KOR","QGDP","VOLIDX","IDX","Q","2014-Q4",97.948928,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q1",98.788435,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.190746,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.647857,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q4",101.372938,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q1",101.662826,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q2",102.808385,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q3",103.264351,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q4",104.051965,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q1",104.901773,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q2",105.627434,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q3",107.174845,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q4",107.094484,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q1",108.2364,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q2",108.902617,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q3",109.531077,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q4",110.479003,
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q1",110.1,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q2",111.2,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q3",111.6,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q4",113.1,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q1",111.7,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q2",108.1,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q3",110.4,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q4",111.8,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2000-Q1",66.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2000-Q2",65.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2000-Q3",66.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2000-Q4",67.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2001-Q1",68.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2001-Q2",66.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2001-Q3",67.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2001-Q4",69.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2002-Q1",70.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2002-Q2",71.6,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2002-Q3",70.6,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2002-Q4",70.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2003-Q1",69.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2003-Q2",71.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2003-Q3",72,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2003-Q4",74.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2004-Q1",73.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2004-Q2",73.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2004-Q3",74.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2004-Q4",76,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2005-Q1",75.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2005-Q2",76.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2005-Q3",77.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2005-Q4",77.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2006-Q1",80,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2006-Q2",80,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2006-Q3",80.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2006-Q4",82.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2007-Q1",86.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2007-Q2",87.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2007-Q3",88.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2007-Q4",88.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2008-Q1",88,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2008-Q2",87.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2008-Q3",86.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2008-Q4",83.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2009-Q1",82.8,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2009-Q2",81.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2009-Q3",82.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2009-Q4",84.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2010-Q1",85.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2010-Q2",87.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2010-Q3",87,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2010-Q4",87.6,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2011-Q1",89.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2011-Q2",88.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2011-Q3",89.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2011-Q4",89.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2012-Q1",87.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2012-Q2",88.8,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2012-Q3",88.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2012-Q4",89.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2013-Q1",89.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2013-Q2",92,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2013-Q3",93.6,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2013-Q4",92.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2014-Q1",96.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2014-Q2",94.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2014-Q3",96.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2014-Q4",97,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q1",99.8,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q2",100.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q3",99.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q4",100.8,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q1",101.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q2",104.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q3",105.3,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q4",106.7,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q1",105,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q2",105.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q3",107.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q4",108.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q1",110,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q2",109.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q3",109.9,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q4",110.1,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q1",110.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q2",112.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q3",113.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q4",113.4,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q1",111.6,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q2",103.5,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q3",113.2,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q4",115,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2000-Q1",73.6,
"MEX","QGDP","VOLIDX","IDX","Q","2000-Q2",74.8,
"MEX","QGDP","VOLIDX","IDX","Q","2000-Q3",75.3,
"MEX","QGDP","VOLIDX","IDX","Q","2000-Q4",74.8,
"MEX","QGDP","VOLIDX","IDX","Q","2001-Q1",74.9,
"MEX","QGDP","VOLIDX","IDX","Q","2001-Q2",74.5,
"MEX","QGDP","VOLIDX","IDX","Q","2001-Q3",74.5,
"MEX","QGDP","VOLIDX","IDX","Q","2001-Q4",74.2,
"MEX","QGDP","VOLIDX","IDX","Q","2002-Q1",73.7,
"MEX","QGDP","VOLIDX","IDX","Q","2002-Q2",74.3,
"MEX","QGDP","VOLIDX","IDX","Q","2002-Q3",74.8,
"MEX","QGDP","VOLIDX","IDX","Q","2002-Q4",75.1,
"MEX","QGDP","VOLIDX","IDX","Q","2003-Q1",75.2,
"MEX","QGDP","VOLIDX","IDX","Q","2003-Q2",75.4,
"MEX","QGDP","VOLIDX","IDX","Q","2003-Q3",75.4,
"MEX","QGDP","VOLIDX","IDX","Q","2003-Q4",76.2,
"MEX","QGDP","VOLIDX","IDX","Q","2004-Q1",77.2,
"MEX","QGDP","VOLIDX","IDX","Q","2004-Q2",78.5,
"MEX","QGDP","VOLIDX","IDX","Q","2004-Q3",78.4,
"MEX","QGDP","VOLIDX","IDX","Q","2004-Q4",79.3,
"MEX","QGDP","VOLIDX","IDX","Q","2005-Q1",79.5,
"MEX","QGDP","VOLIDX","IDX","Q","2005-Q2",79.7,
"MEX","QGDP","VOLIDX","IDX","Q","2005-Q3",80.4,
"MEX","QGDP","VOLIDX","IDX","Q","2005-Q4",81.7,
"MEX","QGDP","VOLIDX","IDX","Q","2006-Q1",83.1,
"MEX","QGDP","VOLIDX","IDX","Q","2006-Q2",84,
"MEX","QGDP","VOLIDX","IDX","Q","2006-Q3",84.2,
"MEX","QGDP","VOLIDX","IDX","Q","2006-Q4",84.4,
"MEX","QGDP","VOLIDX","IDX","Q","2007-Q1",85,
"MEX","QGDP","VOLIDX","IDX","Q","2007-Q2",85.7,
"MEX","QGDP","VOLIDX","IDX","Q","2007-Q3",86.2,
"MEX","QGDP","VOLIDX","IDX","Q","2007-Q4",86.5,
"MEX","QGDP","VOLIDX","IDX","Q","2008-Q1",86.4,
"MEX","QGDP","VOLIDX","IDX","Q","2008-Q2",87,
"MEX","QGDP","VOLIDX","IDX","Q","2008-Q3",87.3,
"MEX","QGDP","VOLIDX","IDX","Q","2008-Q4",85.9,
"MEX","QGDP","VOLIDX","IDX","Q","2009-Q1",81.5,
"MEX","QGDP","VOLIDX","IDX","Q","2009-Q2",80.3,
"MEX","QGDP","VOLIDX","IDX","Q","2009-Q3",82.9,
"MEX","QGDP","VOLIDX","IDX","Q","2009-Q4",84.3,
"MEX","QGDP","VOLIDX","IDX","Q","2010-Q1",85.2,
"MEX","QGDP","VOLIDX","IDX","Q","2010-Q2",86.1,
"MEX","QGDP","VOLIDX","IDX","Q","2010-Q3",86.9,
"MEX","QGDP","VOLIDX","IDX","Q","2010-Q4",87.6,
"MEX","QGDP","VOLIDX","IDX","Q","2011-Q1",88.3,
"MEX","QGDP","VOLIDX","IDX","Q","2011-Q2",88.7,
"MEX","QGDP","VOLIDX","IDX","Q","2011-Q3",90.4,
"MEX","QGDP","VOLIDX","IDX","Q","2011-Q4",91.1,
"MEX","QGDP","VOLIDX","IDX","Q","2012-Q1",91.7,
"MEX","QGDP","VOLIDX","IDX","Q","2012-Q2",92.4,
"MEX","QGDP","VOLIDX","IDX","Q","2012-Q3",93,
"MEX","QGDP","VOLIDX","IDX","Q","2012-Q4",93.8,
"MEX","QGDP","VOLIDX","IDX","Q","2013-Q1",94,
"MEX","QGDP","VOLIDX","IDX","Q","2013-Q2",93.4,
"MEX","QGDP","VOLIDX","IDX","Q","2013-Q3",94.3,
"MEX","QGDP","VOLIDX","IDX","Q","2013-Q4",94.9,
"MEX","QGDP","VOLIDX","IDX","Q","2014-Q1",95.6,
"MEX","QGDP","VOLIDX","IDX","Q","2014-Q2",96.7,
"MEX","QGDP","VOLIDX","IDX","Q","2014-Q3",97.1,
"MEX","QGDP","VOLIDX","IDX","Q","2014-Q4",98.1,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q1",98.7,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q2",99.8,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q3",101,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q4",100.8,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q1",101.4,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q2",101.8,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q3",102.8,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q4",103.9,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q1",104.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q2",104.8,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q3",104.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q4",105.8,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q1",107,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q2",107.1,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q3",107.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q4",107,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q1",107.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q2",107.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q3",107.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q4",106.2,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q1",105.1,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q2",87.4,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q3",98.2,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q4",101.4,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q1",82.863428,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q2",83.788849,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q3",84.480244,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q4",85.6,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q1",85.671128,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q2",86.104341,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q3",86.25398,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q4",86.532162,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q1",86,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q2",86.3,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q3",86.4,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q4",86.6,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q1",86.6,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q2",86.3,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q3",86.4,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q4",86.8,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q1",87.6,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q2",88,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q3",88.2,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q4",88.3,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q1",88.6,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q2",89.3,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q3",90.5,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q4",91,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q1",91.6,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q2",93,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q3",93.5,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q4",94.3,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q1",95.4,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q2",95.9,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q3",96.9,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q4",98.2,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q1",98.6,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q2",99.1,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q3",98.9,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q4",98.3,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q1",94.7,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q2",94.7,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q3",95.1,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q4",95.7,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q1",95.5,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q2",95.9,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q3",96.4,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q4",97.4,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q1",98,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q2",97.9,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q3",97.9,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q4",97.3,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q1",97.1,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q2",97.2,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q3",96.8,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q4",96.1,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q1",96.4,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q2",96.2,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q3",96.8,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q4",97.4,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q1",97.3,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q2",97.9,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q3",98.1,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q4",99,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q1",99.6,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q2",99.9,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q3",100.3,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q4",100.3,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q1",101.2,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q2",101.4,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q3",102.6,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q4",103.4,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q1",104,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q2",104.9,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q3",105.6,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q4",106.5,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q1",107,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q2",107.6,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q3",107.8,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q4",108.3,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q1",108.8,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q2",109.2,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q3",109.6,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q4",110.1,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q1",108.4,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q2",99.2,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q3",106.9,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q4",106.7,"P"
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q1",66.7,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q2",66,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q3",66.2,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q4",66.7,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q1",66.1,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q2",68.2,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q3",68,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q4",69,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q1",69.9,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q2",70.5,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q3",71.6,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q4",73.2,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q1",73.7,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q2",73.8,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q3",74.9,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q4",76,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q1",77.6,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q2",77.8,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q3",78,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q4",78.1,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q1",78.2,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q2",80.3,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q3",80.4,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q4",80.5,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q1",81.3,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q2",81,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q3",82.5,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q4",83.2,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q1",83.8,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q2",84.9,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q3",85.9,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q4",86.3,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q1",85.8,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q2",84.5,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q3",84.5,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q4",84.5,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q1",83.9,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q2",85,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q3",85.5,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q4",86.5,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q1",87.4,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q2",87.9,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q3",86.7,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q4",85.8,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q1",87.2,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q2",88,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q3",89,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q4",89.8,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q1",89.9,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q2",90.5,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q3",91,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q4",91.9,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q1",92.5,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q2",92.3,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q3",93.1,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q4",93.6,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q1",94.6,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q2",95.2,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q3",96.3,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q4",97.6,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.3,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.2,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.8,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.8,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q1",102.9,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q2",104,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q3",104.6,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q4",105.2,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q1",106.2,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.8,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q3",109.1,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q4",110.3,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q1",111.3,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q2",112.8,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q3",113.5,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q4",114.6,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q1",115.6,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q2",116,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q3",116.9,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q4",117.1,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q1",116,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q2",105,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q3",121.4,
"NOR","QGDP","VOLIDX","IDX","Q","2000-Q1",79.1,
"NOR","QGDP","VOLIDX","IDX","Q","2000-Q2",78,
"NOR","QGDP","VOLIDX","IDX","Q","2000-Q3",78.7,
"NOR","QGDP","VOLIDX","IDX","Q","2000-Q4",78.7,
"NOR","QGDP","VOLIDX","IDX","Q","2001-Q1",79.7,
"NOR","QGDP","VOLIDX","IDX","Q","2001-Q2",79.5,
"NOR","QGDP","VOLIDX","IDX","Q","2001-Q3",80.5,
"NOR","QGDP","VOLIDX","IDX","Q","2001-Q4",81.2,
